"PROG","NORD","ISTAT","NOME","DUG_CER","DENOM_CER","CIVICO_CER","SUFF_CER","COMUNE_CER","PROV_CER","DUG_TROVAT","DENOM_TROV","CIVIC_TROV","SUFF_TROV","COM_TROV","PROV_TROV","X","Y","lat","long"
698,"2292.000000","38016.000000","Complesso della Chiesa parrocchiale di San Paolo chiesa con campanile","Piazza","Cardinal Battaglini","11.000000",,"Mirabello","Ferrara","PIAZZA","CARDINAL BATTAGLINI","11.000000",,"MIRABELLO","FERRARA","694561.911095","4966488.703110","44.8252848812938","11.4611068298584"
1053,"2842.000000","38008.000000","Comando Polizia Municipale","Via","Bologna","534.000000","a","Ferrara","Ferrara","VIA","BOLOGNA","534.000000",,"FERRARA","FERRARA","704754.372145","4965141.415938","44.8103186164656","11.5893651793248"
1537,"9020.000000","38004.000000","Scuola Elementare di ""Alberone""","Via","Chiesa","98.000000",,"Cento","Ferrara","VIA","CHIESA [ALBERONE]","98.000000",,"CENTO","FERRARA","682530.733975","4965049.592925","44.8155177101147","11.3085293282016"
1968,"9659.000000","38021.000000","Nuova Primaria di San Carlo ""Padre Ettore Accorsi""","via","Risorgimento","118.000000",,"Sant'Agostino","Ferrara","VIA","RISORGIMENTO","118.000000",,"SANT'AGOSTINO","FERRARA","690508.191348","4963992.945217","44.8039306104586","11.4089399060265"
1279,"3247.000000","35034.000000","Teatro Comunale","via","G. Garibaldi","28.000000",,"Rio Saliceto","Reggio nell'Emilia","VIA","Garibaldi","28.000000",,"RIO SALICETO","REGGIO NELL'EMILIA","642589.270762","4963624.446210","44.8117878810569","10.8032610262613"
619,"2185.000000","36023.000000","Chiesa di Santa Croce o del Santissimo Sacramento (Padri cappuccini) chiesa","Via","Chiesa","1.000000",,"Carpi","Modena","VIA","CHIESA DI SAN MARTINO S.","1.000000",,"CARPI","MODENA","658246.594703","4963042.640147","44.8032561737884","11.0009762992480"
620,"2186.000000","36023.000000","Chiesa di Santa Croce o del Santissimo Sacramento (Padri cappuccini) convento/monastero","Via","Chiesa","1.000000",,"Carpi","Modena","VIA","CHIESA DI SAN MARTINO S.","1.000000",,"CARPI","MODENA","658246.594703","4963042.640147","44.8032561737884","11.0009762992480"
710,"2305.000000","38021.000000","Chiesa parrocchiale di S. Agostino/Oratorio parrocchiale e pertinenze chiesa con campanile","Corso","Roma","2.000000",,"Sant'Agostino","Ferrara","CORSO","ROMA","2.000000",,"SANT'AGOSTINO","FERRARA","688741.462724","4962717.938888","44.7929315570351","11.3861464376336"
711,"2306.000000","38021.000000","Chiesa parrocchiale di S. Agostino/Oratorio parrocchiale e pertinenze chiesa","Corso","Roma","2.000000",,"Sant'Agostino","Ferrara","CORSO","ROMA","2.000000",,"SANT'AGOSTINO","FERRARA","688741.462724","4962717.938888","44.7929315570351","11.3861464376336"
712,"2307.000000","38021.000000","Chiesa parrocchiale di S. Agostino/Oratorio parrocchiale e pertinenze Canonica","Corso","Roma","2.000000",,"Sant'Agostino","Ferrara","CORSO","ROMA","2.000000",,"SANT'AGOSTINO","FERRARA","688741.462724","4962717.938888","44.7929315570351","11.3861464376336"
1376,"5142.000000","38021.000000","CONSORZIO PROVINCIALE FORMAZIONE DI FERRARA","Viale","04-nov","9.000000",,"Sant'Agostino","Ferrara","VIA","IV NOVEMBRE","9.000000",,"SANT'AGOSTINO","FERRARA","688546.957581","4962463.882290","44.7906977922129","11.3835954379892"
813,"2454.000000","36005.000000","Scuola Materna Istituto Sacro Cuore","Via","Curta Santa Chiara","20.000000",,"Carpi","Modena","VIA","CURTA SANTA CHIARA","20.000000",,"CARPI","MODENA","648990.229514","4960951.993547","44.7864362357816","10.8833855859327"
1208,"3132.000000","36005.000000","Chiesa di S. Chiara e convento di S. Chiara / Convento delle Clarisse convento/monastero","corso","M. Fanti","79.000000",,"Carpi","Modena",,"C.so MANFREDO FANTI","79.000000",,"CARPI","MODENA","648984.637456","4960854.457232","44.7855598285514","10.8832863904347"
803,"2437.000000","36005.000000","Chiesa di S. Ignazio di Loyola","Corso","Manfredo Fanti","44.000000",,"Carpi","Modena",,"C.so MANFREDO FANTI","44.000000",,"CARPI","MODENA","648975.708804","4960833.930401","44.7853770012938","10.8831675791964"
809,"2448.000000","36005.000000","Seminario Vescovile","Corso","Manfredo Fanti","44.000000",,"Carpi","Modena",,"C.so MANFREDO FANTI","44.000000",,"CARPI","MODENA","648975.708804","4960833.930401","44.7853770012938","10.8831675791964"
805,"2442.000000","36005.000000","Palazzo Vescovile","Corso","Fanti","0.000000",,"Carpi","Modena",,"C.so MANFREDO FANTI","11.000000",,"CARPI","MODENA","649156.061235","4960774.978929","44.7848089844698","10.8854288693459"
1116,"2944.000000","36005.000000","Chiesa di S. Nicol? e convento (tempio monumentale di S. Nicol?) comprendente Scuola secondaria Alberto Pio chiesa con campanile","viale","G. Fassi","3.000000",,"Carpi","Modena","VIALE","GUIDO FASSI","3.000000",,"CARPI","MODENA","648795.125997","4960654.423841","44.7837995174631","10.8808336398327"
1108,"2933.000000","36005.000000","Castello dei principi Pio/Castello dei Pio","Piazza","dei Martiri","68.000000",,"Carpi","Modena",,"P.za DEI MARTIRI","68.000000",,"CARPI","MODENA","649190.064614","4960601.255077","44.7832388286528","10.8858075556746"
1117,"2945.000000","36005.000000","Chiesa di S. Nicol? e convento (tempio monumentale di S. Nicol?) comprendente Scuola secondaria Alberto Pio convento/monastero - scuola","viale","G. Fassi","4.000000",,"Carpi","Modena","VIALE","GUIDO FASSI","4.000000",,"CARPI","MODENA","648703.340658","4960520.224397","44.7826111666878","10.8796348635587"
1110,"2935.000000","36005.000000","Teatro comunale","Piazza","dei Martiri","72.000000",,"Carpi","Modena",,"P.za DEI MARTIRI","72.000000",,"CARPI","MODENA","649136.203280","4960517.870598","44.7824998237931","10.8851026764841"
1127,"2958.000000","36005.000000","Sinagoga vecchia","via","Giulio Rovighi","57.000000",,"Carpi","Modena","VIA","GIULIO ROVIGHI","57.000000",,"CARPI","MODENA","649067.913008","4960502.086074","44.7823720463523","10.8842353228840"
801,"2435.000000","36005.000000","Santuario del Santissimo Crocifisso","via","San Bernardino da Siena","14.000000",,"Carpi","Modena","VIA","SAN BERNARDINO DA SIENA","14.000000",,"CARPI","MODENA","648992.657518","4960341.246744","44.7809405974313","10.8832375359999"
802,"2436.000000","36005.000000","Chiesa di S. Francesco d'Assisi","Via","Trento Trieste","8.000000",,"Carpi","Modena","VIA","TRENTO E TRIESTE","8.000000",,"CARPI","MODENA","648870.579405","4960262.096607","44.7802538804028","10.8816721848319"
702,"2296.000000","38018.000000","Chiesa parrocchiale di S. Michele Arcangelo (abbaziale) chiesa con campanile","PIAZZA","CASTELLO","4.000000",,"Poggio Renatico","Ferrara","PIAZZA","CASTELLO","4.000000",,"POGGIO RENATICO","FERRARA","696696.455556","4959871.881039","44.7651899114772","11.4855249789467"
703,"2297.000000","38018.000000","Chiesa parrocchiale di S. Michele Arcangelo (abbaziale) canonica","PIAZZA","CASTELLO","4.000000",,"Poggio Renatico","Ferrara","PIAZZA","CASTELLO","4.000000",,"POGGIO RENATICO","FERRARA","696696.455556","4959871.881039","44.7651899114772","11.4855249789467"
1524,"9007.000000","35020.000000","Palestra scolastica ""Luciano Dodi""","Via","Vittorio Veneto","17.000000",,"Correggio","Reggio nell'Emilia","VIALE","Vittorio Veneto","17.000000",,"CORREGGIO","REGGIO NELL'EMILIA","640805.048164","4959339.483726","44.7735861971569","10.7795221252841"
1534,"9017.000000","38004.000000","Scuola Elementare ""Don Milani"" di Corporeno","Via","Statale","102.000000",,"Cento","Ferrara","VIA","STATALE","102.000000",,"CENTO","FERRARA","683369.727383","4959016.706025","44.7610376741863","11.3169586275401"
1030,"2801.000000","38008.000000","Ex Chiesa dei SS. Cosma e Damiano - deposito biblioteca","Via","Carlo Mayr","44.000000",,"Ferrara","Ferrara","VIA","MASI","44.000000",,"FERRARA","FERRARA","709378.171880","4957035.253328","44.7360823299890","11.6444459725020"
680,"2273.000000","38004.000000","Monastero del Corpus Domini","Via","Ugo Bassi","60.000000",,"Cento","Ferrara","VIA","BASSI UGO","60.000000",,"CENTO","FERRARA","681281.736925","4955383.821287","44.7288914567892","11.2893063019215"
682,"2275.000000","38004.000000","Chiesa di S. Maria addolorata detta Dei servi","VIA","GENNARI BENEDETTO","45.000000",,"Cento","Ferrara","VIA","GENNARI BENEDETTO","45.000000",,"CENTO","FERRARA","681076.739121","4955303.826766","44.7282237417970","11.2866911912072"
689,"2282.000000","38004.000000","Collegiata di S. Biagio e pertinenze chiesa","Via","Ugo Bassi","47.000000",,"Cento","Ferrara","VIA","BASSI UGO","47.000000",,"CENTO","FERRARA","681208.736942","4955258.825277","44.7277855674597","11.2883408042023"
923,"2616.000000","37024.000000","Cimitero Comunale","Via","del Papa","416.000000",,"Crevalcore","Bologna","VIA","DEL PAPA","416.000000",,"CREVALCORE","BOLOGNA","670206.328032","4955033.581269","44.7284581122238","11.1494257887547"
694,"2288.000000","38004.000000","Santuario della Rocca /Beata vergine della Rocca / gi? dello Spirito Santo e campanile e parte del monastero chiesa con campanile","Piazzale","della Rocca","2.000000",,"Cento","Ferrara","PIAZZALE","DELLA ROCCA","2.000000",,"CENTO","FERRARA","681175.734952","4954949.832416","44.7250144709959","11.2878147634479"
695,"2289.000000","38004.000000","Santuario della Rocca /Beata vergine della Rocca / gi? dello Spirito Santo e campanile e parte del monastero convento/monastero","Piazzale","della Rocca","2.000000",,"Cento","Ferrara","PIAZZALE","DELLA ROCCA","2.000000",,"CENTO","FERRARA","681175.734952","4954949.832416","44.7250144709959","11.2878147634479"
1538,"9021.000000","38004.000000","Scuola Elementare ""Rodari""","Piazzale","della Rocca","3.000000",,"Cento","Ferrara","PIAZZALE","DELLA ROCCA","3.000000",,"CENTO","FERRARA","681169.734979","4954942.832675","44.7249530244041","11.2877365755446"
1286,"3256.000000","35037.000000","Casa Corghi","via","Ospedale","10.000000",,"San Martino in Rio","Reggio nell'Emilia","VIA","Ospedale","10.000000",,"SAN MARTINO IN RIO","REGGIO NELL'EMILIA","641182.163976","4954909.984952","44.7336554482807","10.7830595125892"
979,"2738.000000","38004.000000","Struttura Ospedaliera SS. Annunziata","Via","Giovanni Vicini","2.000000",,"Cento","Ferrara","VIA","VICINI GIOVANNI","2.000000",,"CENTO","FERRARA","681419.730815","4954854.829910","44.7240981632348","11.2908596450671"
1282,"3252.000000","35037.000000","Rocca Estense e pertinenze","corso","Umberto I","22.000000",,"San Martino in Rio","Reggio nell'Emilia","CORSO","Umberto I","22.000000",,"SAN MARTINO IN RIO","REGGIO NELL'EMILIA","641312.441967","4954778.270306","44.7324445876348","10.7846675999057"
913,"2598.000000","35037.000000","Chiesa parrocchiale di San Martino Vescovo","Via","Facci","16.000000",,"San Martino in Rio","Reggio nell'Emilia","VIA","Facci","16.000000",,"SAN MARTINO IN RIO","REGGIO NELL'EMILIA","641295.709700","4954702.821869","44.7317690056533","10.7844355040709"
1099,"2919.000000","36002.000000","Municipio","Via","Per Modena","7.000000",,"Bomporto","Modena","VIA","per Modena","7.000000",,"BOMPORTO","MODENA","661765.907738","4954701.884840","44.7274298856905","11.0428014660955"
926,"2623.000000","37024.000000","Ex Macello (Piuma-Spazio espositivo)","Viale","Italia","254.000000",,"Crevalcore","Bologna","VIALE","ITALIA","254.000000",,"CREVALCORE","BOLOGNA","670130.887075","4954596.653323","44.7245454209759","11.1483282040016"
748,"2357.000000","37024.000000","Chiesa parrocchiale di S. Silvestro chiesa","Via","Camillo Benso Conte di Cavour","71.000000",,"Crevalcore","Bologna","VIA","C. B. CAVOUR","71.000000",,"CREVALCORE","BOLOGNA","670085.977067","4954453.506320","44.7232683300071","11.1477138314435"
749,"2358.000000","37024.000000","Chiesa parrocchiale di S. Silvestro canonica","Via","Camillo Benso Conte di Cavour","71.000000",,"Crevalcore","Bologna","VIA","C. B. CAVOUR","71.000000",,"CREVALCORE","BOLOGNA","670085.977067","4954453.506320","44.7232683300071","11.1477138314435"
927,"2624.000000","37024.000000","Torre campanaria (della chiesa di San Silvestro)","Via","Cavour","71.000000",,"Crevalcore","Bologna","VIA","C. B. CAVOUR","71.000000",,"CREVALCORE","BOLOGNA","670085.977067","4954453.506320","44.7232683300071","11.1477138314435"
1733,"2631.000000","37024.000000","Alloggio Via della Rocca 116 - Casamento IACP","Via","della Rocca","116.000000",,"Crevalcore","Bologna","VIA","ROCCA","116.000000",,"CREVALCORE","BOLOGNA","670268.023024","4954418.015242","44.7229058102908","11.1499991215835"
925,"2621.000000","37024.000000","Teatro comunale","Via","Matteotti","106.000000",,"Crevalcore","Bologna","VIA","G. MATTEOTTI","106.000000",,"CREVALCORE","BOLOGNA","670122.135034","4954357.698305","44.7223978534492","11.1481381762968"
928,"2625.000000","37024.000000","Palazzo comunale","Via","Roma","26.000000",,"Crevalcore","Bologna","VIA","ROMA","26.000000",,"CREVALCORE","BOLOGNA","670038.877053","4954349.209308","44.7223412506063","11.1470847857335"
957,"2703.000000","37024.000000","Caserma dei Carabinieri","Via","G. Matteotti","115.000000",,"Crevalcore","Bologna","VIA","G. MATTEOTTI","115.000000",,"CREVALCORE","BOLOGNA","670108.005059","4954341.438247","44.7222549324389","11.1479544667605"
929,"2627.000000","37024.000000","Centro Accanto - Palazzo Cavallini","via","Matteotti","29.000000",,"Crevalcore","Bologna","VIA","G. MATTEOTTI","29.000000",,"CREVALCORE","BOLOGNA","670187.384028","4954308.338295","44.7219383134641","11.1489450539492"
931,"2630.000000","37024.000000","Alloggi Donazione Cavallini - Centro diurno per anziani - Centro emodialisi","Via","Trombelli","63.000000",,"Crevalcore","Bologna","VIA","G. TROMBELLI","63.000000",,"CREVALCORE","BOLOGNA","670159.294044","4954255.910306","44.7214733415834","11.1485731480164"
1097,"2913.000000","36001.000000","Ex stazione ferroviaria","Via","Stazione","25.000000",,"Bastiglia","Modena","VIA","Stazione","25.000000",,"BASTIGLIA","MODENA","658653.650081","4953965.347562","44.7214994543610","11.0032948713561"
1901,"9582.000000","37048.000000","Pinacoteca Civica","Piazza","Andrea Costa","10.000000",,"Pieve di Cento","Bologna","PIAZZA","ANDREA COSTA","10.000000",,"PIEVE DI CENTO","BOLOGNA","682711.794028","4953753.059246","44.7138593253228","11.3067678781490"
766,"2381.000000","37048.000000","Canonica di Santa Maria Maggiore","Piazza","Andrea Costa","19.000000",,"Pieve di Cento","Bologna","PIAZZA","ANDREA COSTA","19.000000",,"PIEVE DI CENTO","BOLOGNA","682726.134023","4953678.713248","44.7131869218309","11.3069221943373"
1731,"2622.000000","37024.000000","Casa della musica - Centro della Musica Mel?","via","Candia","385.000000","a","Crevalcore","Bologna","VIA","CANDIA","385.000000","A","CREVALCORE","BOLOGNA","670311.437040","4953610.671294","44.7156326084851","11.1502777891106"
1826,"9503.000000","37048.000000","Porta Bologna","strada","provinciale per Bologna","3.000000",,"Pieve di Cento","Bologna","VIA","PROVINCIALE BOLOGNA","3.000000",,"PIEVE DI CENTO","BOLOGNA","682707.620068","4953344.530234","44.7101856398297","11.3065691810845"
1963,"9654.000000","37053.000000","Scuola materna Sacro Cuore","via","Cento","196.000000",,"San Giovanni in Persiceto","Bologna","VIA","CENTO","196.000000",,"SAN GIOVANNI IN PERSICETO","BOLOGNA","676715.423096","4953034.256298","44.7088969437109","11.2308723641880"
1285,"3255.000000","35037.000000","Casa di riposo","Via","Stradone","27.000000",,"San Martino in Rio","Reggio nell'Emilia","VIA","Stradone","27.000000",,"SAN MARTINO IN RIO","REGGIO NELL'EMILIA","641789.203603","4952721.675350","44.7138451898100","10.7901148643827"
2042,"9751.000000","35033.000000","Asilo Nido ""Alice""","Via","Pitagora","9.000000",,"Reggio nell'Emilia","Reggio nell'Emilia","VIA","Pitagora","9.000000",,"REGGIO NELL'EMILIA","REGGIO NELL'EMILIA","628819.859257","4951939.099044","44.7092518325087","10.6262463559867"
772,"2390.000000","37056.000000","Chiesa di San Giacomo in Crocetta chiesa","Via","Verona","27.000000",,"Sant'Agata Bolognese","Bologna","VIA","VERONA","27.000000",,"SANT'AGATA BOLOGNESE","BOLOGNA","671095.271517","4951600.854045","44.6973656119595","11.1594944992000"
1255,"3213.000000","35033.000000","Ex GIL - Scuola d'infanzia Iqbal Masih- An  Giobi","Via","Verdi","2.000000",,"Reggio nell'Emilia","Reggio nell'Emilia","VIA","Giuseppe Verdi","2.000000",,"REGGIO NELL'EMILIA","REGGIO NELL'EMILIA","628245.246719","4951144.555176","44.7022049444565","10.6187959015909"
1764,"3219.000000","35033.000000","Teatro Cavallerizza (ex caserma Zucchi)","via","Allegri","8.000000",,"Reggio nell'Emilia","Reggio nell'Emilia","VIALE","Allegri","8.000000",,"REGGIO NELL'EMILIA","REGGIO NELL'EMILIA","629058.621307","4951087.993902","44.7015499978974","10.6290444468420"
1258,"3217.000000","35033.000000","Teatro Ariosto","Corso","Cairoli","1.000000",,"Reggio nell'Emilia","Reggio nell'Emilia","CORSO","Cairoli","1.000000",,"REGGIO NELL'EMILIA","REGGIO NELL'EMILIA","629038.721874","4950996.106753","44.7007267098270","10.6287701778716"
1256,"3214.000000","35033.000000","Palazzo Franchetti - Scuola media Manzoni","Via","Emilia Santo Stefano","33.000000",,"Reggio nell'Emilia","Reggio nell'Emilia","VIA","Emilia S. Stefano","33.000000",,"REGGIO NELL'EMILIA","REGGIO NELL'EMILIA","628764.330425","4950978.038306","44.7006134505175","10.6253035582528"
899,"2577.000000","35033.000000","Chiesa di S. Stefano/Chiesa di S. Giovanni evangelista in S. Stefano","Via","Emilia Santo Stefano","30.000000",,"Reggio nell'Emilia","Reggio nell'Emilia","VIA","Emilia S. Stefano","30.000000",,"REGGIO NELL'EMILIA","REGGIO NELL'EMILIA","628789.009636","4950945.219208","44.7003136860284","10.6256066757199"
901,"2579.000000","35033.000000","Chiesa Parrocchiale di San Francesco","Piazza","San Francesco","1.000000",,"Reggio nell'Emilia","Reggio nell'Emilia","PIAZZALE","S. Francesco","1.000000",,"REGGIO NELL'EMILIA","REGGIO NELL'EMILIA","629328.692758","4950880.829173","44.6996371069656","10.6323996514060"
2043,"9752.000000","35033.000000","Sede Istituzionale Scuole e Nidi d'Infanzia","Via","Guido Da Castello","12.000000",,"Reggio nell'Emilia","Reggio nell'Emilia","VIA","Guido da Castello","12.000000",,"REGGIO NELL'EMILIA","REGGIO NELL'EMILIA","629048.941332","4950615.818210","44.6973027451755","10.6288031498535"
1261,"3222.000000","35033.000000","Ex Convento dei Benedettini di S. Pietro - Caserma Taddei convento","via","Emilia San Pietro","44.000000","c","Reggio nell'Emilia","Reggio nell'Emilia","VIA","Emilia S. Pietro","44.000000","C","REGGIO NELL'EMILIA","REGGIO NELL'EMILIA","629757.089177","4950517.718570","44.6962921717114","10.6377125815152"
